adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/aEwYiSumNkZKu5jmKPqtJAPhEUZ.jpg,[9648],1123059,th,TOMORROW I FUCK WITH YESTERDAY NOW!,A man walks into the forest.,0.6,/lOiYJ0ZlBGfIMDLhuLgfMONQCCK.jpg,2023-02-26,TOMORROW I FUCK WITH YESTERDAY NOW!,False,0,0
False,/3q6sOc36H0FxB8w8zGoZVaFan6k.jpg,[99],1121897,en,Dark Water: The Murder of Shani Warren,"Twenty-six-year-old Shani Warren was found drowned in Taplow Lake, Buckinghamshire, with her hands tied and feet bound together in 1987. Revealing how it took a forensic breakthrough to solve the 35-year mystery of the death of The Lady in the Lake.",0.629,/tny5NdvMvC53mn8Zzvd66REkVsx.jpg,2023-02-26,Dark Water: The Murder of Shani Warren,False,0,0
False,,[],1116613,en,Stardom In Showcase Vol. 4,"Stardom In Showcase Vol. 4 was a professional wrestling event promoted by Stardom. The event took place on February 26, 2023, in Kobe, Japan at the Kobe International Exhibition Hall. It was broadcast on Stardom World.",0.6,,2023-02-26,Stardom In Showcase Vol. 4,True,0,0
False,,[99],1112999,es,Icónica Chamorro,Journalist Paloma Chamorro symbolized openness and modernity in Spain in the early 1980s. Her personality and her shows on TVE (then the only TV channel in the country) made her an influential transgressive icon.,0.6,/tn27JnMgvFMyam3iBrBbmWu3m76.jpg,2023-02-26,Icónica Chamorro,False,2,1
False,/h3CXOvi5sYr5ToRudrpyCmGmS5y.jpg,[99],1105062,es,Discoteca Merlin: The Last Dance,"Merlin nightclub opened in 1992 in Barcelona and its medieval appearance did not leave anyone indifferent from the first day. After more than 30 years of enjoying the night with its characteristic atmosphere and varied musical selection, the castle was forced to close its doors in January 2023 despite filling the room every weekend. This video immortalizes the place through its regular customers and staff.",1.4,/4P368dkCkiwftnHp1dapRYHBVJT.jpg,2023-02-26,Merlin Nightclub: The Last Dance,False,2,1
False,,[99],1103351,en,Rise: The Siya Kolisi Story,The story of the first black South African rugby captain who against all odds led the South African national team to win the 2019 World Cup Rugby and in turn unites the country.,0.838,,2023-02-26,Rise: The Siya Kolisi Story,False,0,0
False,/sOjT5vWKBAbNAZDtZNA0ceMMGIW.jpg,[35],1099349,en,The Train Thief,A train collector attempts to summon a powerful entity known as the Train Thief when things don't go according to plan...,0.6,/iFgszpzrwScnbrhBNuJsqW3divy.jpg,2023-02-26,The Train Thief,False,0,0
False,,"[99, 10402, 18]",1099073,en,Working Hands,A short film about the time-consuming process of fixing a clock.,0.6,/kUf63e53JWLIxbblWSHHdS1KFkv.jpg,2023-02-26,Working Hands,False,0,0
False,,[],1098846,en,Biography: Jake the Snake Roberts,"Showcasing the life and legacy of WWE icon Jake Roberts. Through a variety of interviews, photos and archival footage, viewers get a behind-the-scenes look at the unforgettable legendary superstar both in and out of the ring.",0.6,,2023-02-26,Biography: Jake the Snake Roberts,False,0,0
False,/p0NiB2Ey24ldIqRcSzEVW4ECXD.jpg,[],1096492,he,אהובתו של שודד השעונים,,0.6,/tDFzmVBZydrZzZ1Lzazc3bIScHt.jpg,2023-02-26,אהובתו של שודד השעונים,False,0,0
False,,[99],1096475,sv,30 sekunder: Skotten på Sveavägen,"A film about the murder of Olof Palme. The clock starts when the killer fires the first fatal shot. Second by second, the testimonies are placed and the witnesses tell what they saw. A new, surprising scenario of what has reasonably happened emerges.",0.6,,2023-02-26,30 sekunder: Skotten på Sveavägen,False,0,0
False,/xntxBsnM5PeWoePUeS5gWDCGcqy.jpg,"[53, 9648]",1095082,en,Butterfly Effect,"A couple returns home from their honeymoon to their seemingly normal household. However, things change when they notice something off that shouldn't be.",0.626,/7i9epUPDuczPzEo6GTzdiGZTjo.jpg,2023-02-26,Butterfly Effect,False,10,1
False,,"[99, 10770]",1094204,pt,Grafite é do Morro,,0.618,/tdr6HT6UBDavv8XKJi1zbkwsgz2.jpg,2023-02-26,Grafite é do Morro,True,10,1
False,,"[99, 18]",1092970,en,The Story of Charcoal,"Charcoal, a multimedia collective that exclusively consists of people of color currently attending Boston University. While we witness the growth and glory of this POC organization in a predominantly white institution, are we asking any questions of how did they even get here in the first place? Is Charcoal more than a fantasy and safe haven?",0.6,/g0xZ8Nag69LRv97rYycN4EUk4fi.jpg,2023-02-26,The Story of Charcoal,False,0,0
False,/2OzTGOaSwedjQjgr6EUcfde3Az6.jpg,[27],1092826,en,Window to the Soul,A man comes home and realizes that something else came home with him.,0.6,/bYloB3VG9uheQIVj5s9ed1wLS6c.jpg,2023-02-26,Window to the Soul,False,0,0
False,/rBpSmqvJ2WlnwVzmec0wFJtI5r0.jpg,[10751],1092671,zh,二人·世界,,0.6,/17Y5W2wJgizdzRPyHeVJA8cUpA8.jpg,2023-02-26,二人·世界,False,5,1
False,,[],1092619,en,UAE Warriors 37: Arabia 9,"UAE Warriors 37 took place Sunday, February 26, 2023 with 10 fights at Etihad Arena in Yas Island, Abu Dhabi.",0.6,/gG2Iwuaftifsx5YVZUzvZqVE0sd.jpg,2023-02-26,UAE Warriors 37: Arabia 9,True,0,0
False,,[],1092554,en,Restoration Islands,An exploration of the place where childhood memories are stored.,0.6,/oTKQjBdow8wSxxHyixRVEByMjSs.jpg,2023-02-26,Restoration Islands,False,0,0
False,/aytp6kAN7ynNMrkChXFee2hdZEI.jpg,"[14, 10749, 28]",1092546,zh,聊斋画壁,,1.104,/rzoBABKowXST6jTQjD6bgoRYUKG.jpg,2023-02-26,Tale of the Mural,False,2,1
False,,"[27, 53]",1092247,en,The Follower,"Student Jamie Hawke goes to her local GP regarding her anxiety. During her bussy she sees a persistent strange face, she waits, unsure of what to do. Is it real or is it her paranoia playing tricks again?",0.6,/mV2bQxAb2PFqZ1AmiwY2KBzeCCg.jpg,2023-02-26,The Follower,False,0,0
False,/5xgqw5PZS1E8POqKxN27ye5uROC.jpg,[99],1092219,fr,Enfoirés un Jour… Enfoirés toujours !,,0.6,/2kDxEMn58Ii0nD4IDSIGXnXWUs7.jpg,2023-02-26,Enfoirés un Jour… Enfoirés toujours !,False,0,0
False,,"[27, 53]",1092073,en,The Haunting at Saint Joseph's,"An engaged Muslim doctor, her fiancé, and their friends go on a holiday at St. Joseph’s Guesthouse, unaware that it was the site of a sacrifice of an innocent centuries before. They soon come to believe that it's haunted and causing them to go crazy, as their emotions spiral out of control.",0.624,/7alVbsXw3suomy4mzlafIWfH76I.jpg,2023-02-26,The Haunting at Saint Joseph's,False,0,0
False,,[16],1092063,en,Colors,An experimental stop motion film,1.088,/sp1KYVwksb5KNcHIl2TvGkXORKq.jpg,2023-02-26,Colors,False,0,0
False,,[],1092023,en,Driven: The Tony Pearson Story,"Driven details the life and career of legendary bodybuilder Tony Pearson, documenting the abuse he suffered as a child and overcame, his eventual journey to Los Angeles, and his incredible career in bodybuilding.",0.6,/9lnKcI8EOAsQAAE61HK2SA32Vmr.jpg,2023-02-26,Driven: The Tony Pearson Story,False,0,0
False,/ah51ajF3wst5mNGQy6vR07PjcTL.jpg,"[27, 53, 9648]",1091200,en,Lucky Dip,A 1 minute short film dedicating itself to show the dark side of what can be seen as a fun party game.,0.838,/htLzVmyS1CabDcvzdSbXGbXO5qe.jpg,2023-02-26,Lucky Dip,False,0,0
False,,[],1089765,en,Barber,"Val Barber, a private investigator, is hired by a wealthy widow to find her missing granddaughter. Set in Dublin against the background of a global pandemic, Barber’s initial investigation into Sara’s disappearance quickly darkens. Secrets start surfacing in unexpected ways. Before too long, Barber finds himself entangled with powerful men of shady morals determined to thwart his investigation.  Has he bitten off more than he can chew?",0.63,/ciIPkGBWfMvepoKiaXeZMAGYRv4.jpg,2023-02-26,Barber,False,0,0
False,/JQdfc4weBMeqc8iS88qpMEqPBl.jpg,[99],1087610,fr,Jacques,"For over forty years, Jacques Duhoux, expedition pioneer in northern Quebec, has lived alone in the Uapishka (Groulx) Mountains. Now at 85 years old, he continues to live off the grid, despite the inevitable decline that comes with age. A tribute to a true monument of northern exploration, Jacques exposes the delicate balance between nature, aging and the search for freedom.",0.6,/juUHTuj4z3wsAoUlPaBsmYCsBdB.jpg,2023-02-26,Jacques,False,0,0
False,/pSc7ywZogaLIyAmaavlOhLPkAGE.jpg,"[10749, 10770]",1081920,en,Royal Rendezvous,A Chef from East L.A. received an invitation to a manor in Ireland to cook for a royal banquet that was planned by a Lord to convince his grandmother to sell their home.,7.198,/93f71drYfVjZvqP0EsGVMRvF5Ab.jpg,2023-02-26,Royal Rendezvous,False,6,7
False,/h8plzsRfwXgCIoDWfPVNYaYbgj9.jpg,[28],1079268,en,Jake Paul vs. Tommy Fury,Jake Paul and Tommy Fury finally meet in Saudi Arabia February 26.,0.978,/hHMOM6ew4PqQwlad1K2tZ60sBRh.jpg,2023-02-26,Jake Paul vs. Tommy Fury,True,6,1
False,/ydIPnneCC6ckrfy4gbs49QCVfcc.jpg,"[10770, 35, 18, 10749]",1078732,en,Sweet on You,"Kate, a small town pie shoppe owner, encounters city boy Drew who, unbeknownst to Kate, is in town to build tract homes that would run straight through her shoppe… until Drew finds his heart stuck between his family’s wishes and a chance at love.",4.25,/d9VtnKh61NMjr0CrgjrI1Kmdqv2.jpg,2023-02-26,Sweet on You,False,4.7,3
False,/mYuUXkTyaA9KwocfJBrmqYDZLDw.jpg,"[10770, 10749]",1070374,en,A Nashville Legacy,"When Naima meets Damian after she moves to Nashville to uncover secrets about an undiscovered music group, they begin sharing their love for music and their desire to leave their respective marks on the world.",3.72,/dj8H6rFAXPxhCZVEU2VItW1r3Hf.jpg,2023-02-26,A Nashville Legacy,False,7,1
False,,[],1067419,ja,Taroman Historia,"A program to learn about the works, words, and ideas of Taro Okamoto while enjoying the ""fictional history"" of TAROMAN, which was produced under the day of broadcasting in 1972. How was TAROMAN born? What message did he convey in other programs in which he made a series of guest appearances as his popularity grew? What influence did he have on later creators? The full version of the theme song ""Explosion! Taro Man"" was also performed for the first time. The navigator is Arata Iura, who loves Taro Okamoto.",0.6,,2023-02-26,Taroman Historia,False,0,0
False,,"[18, 10751, 80, 10402]",1048912,bn,Mlan Jochna,"Mlan Jochna follows the story of a bright student, Hasan, from a small village, whose dreams are shattered after he gets caught up in a drug scandal.",0.6,/26Bm79xWdCYEvF1xIadMn1gGMuM.jpg,2023-02-26,Mlan Jochna,False,0,0
False,/2mno42KSYAiXKc6hxtBSoGVPQXy.jpg,"[10770, 18, 53]",1036873,en,The Paramedic Who Stalked Me,"After a near-fatal accident, a young woman becomes the target of an obsessed EMT worker who saved her life.",3.62,/p5o0Df9u4wboUCPgXTZpdNko92G.jpg,2023-02-26,The Paramedic Who Stalked Me,False,5,4
False,/zKe2D8ridqHDR8MoCYAiM19wH84.jpg,"[12, 18]",1026702,en,HOME,A man trying to find the real meaning of the place called home or which place he should call it as he has lived his youth abroad and now is having a hard time settling in his home country where he was born.,0.6,/mKCkq2kxAPfcEJII1rdIrRVBf3R.jpg,2023-02-26,HOME,False,2,1
False,/hT4hWzEFIU4eglJ4dgz1WE8YPmM.jpg,"[36, 99, 10751]",880636,it,Profumo di Zagara,,0.6,/upXw0gdPsl7Fmpca5KKJjKGVjBq.jpg,2023-02-26,Profumo di Zagara,False,0,0
False,,[],1124758,en,Foot Trouble,It’s 1999 and something is wrong (with Jade’s feet) but nobody wants to address it. Things go from bad to worse as Jade tries to cover up her feet by wearing socks in the pool for gym class.,0.6,,2023-02-25,Foot Trouble,False,0,0
False,,[27],1118340,en,Bed Bugs,A B-horror short film that twists the concept of the famous old family rhyme into a gruesome reality: Don’t let the bed bugs bite.,0.6,/4YvfHKUUBlJqEkJPV1pfVgGlRmJ.jpg,2023-02-25,Bed Bugs,False,0,0
False,,[],1115171,en,Icosa,Short film by Ben Stevens,0.6,/kpysj6MFfvIzllRR3xL8lrX3d9O.jpg,2023-02-25,Icosa,False,0,0
False,,[27],1114085,en,The Farmhouse,Young people trying to escape a farmhouse filled with killers.,0.6,,2023-02-25,The Farmhouse,False,6,1
False,,[],1112493,el,Φυγή,A girl decides to leave her home.,0.656,/m8OwrzcPON9MNwOdbpDPznlXlzQ.jpg,2023-02-25,Leaving,False,3,1
False,,[18],1111890,en,Speak To Me Of What I Know,"Speak To Me Of What I Know is a short experimental film shot on a Super8. The idea of lack of communication is expressed through an intimate relationship, more specifically the men of the film. The themes of miscommunication develop throughout the film in many ways, even the slightest details are there with the explicit goal of adding to the main message. Pay attention to as much as you can, and build your idea of what it's all about. It remains up to interpretation.",0.6,/xDwj9CLrag1CZ7YN6B4DRhgpaqB.jpg,2023-02-25,Speak To Me Of What I Know,False,8.5,2
False,,[99],1110317,en,Taste the Blood of Martin,Feature length documentary taking a look at the making of George A. Romero's MARTIN.,1.39,/mnbwLOzzpxsKbOrYzJZTrag9PVP.jpg,2023-02-25,Taste the Blood of Martin,False,0,0
False,,[10402],1110145,ko,"Beyond LIVE - Stray Kids 2nd World Tour ""Maniac"" Encore in Japan",Stray Kids 2nd World Tour ‘MANIAC’.,0.6,,2023-02-25,"Beyond LIVE - Stray Kids 2nd World Tour ""Maniac"" Encore in Japan",False,0,0
False,,[99],1108830,es,Yo soy Luis Enrique Mejía Godoy,Biopic about the songwriter Luis Enrique Mejía Godoy,0.6,/cdaKRcuRSzYmXxgfWYhivy9BHwJ.jpg,2023-02-25,Yo soy Luis Enrique Mejía Godoy,False,2,1
False,,[],1102799,en,Verdi: Macbeth (Barcelona 2023),"Live broadcast of Verdi's opera starring Luca Salsi, Erwin Schrott and Sondra Radvanovsky.",0.6,/3Tt7pQPyNa3pc55TXi36nd4IY71.jpg,2023-02-25,Verdi: Macbeth (Barcelona 2023),False,0,0
False,/aPuXFlxW1yDVg07R1aBVh6cYaFK.jpg,[27],1099646,en,Unes,"Zola, a young woman in distress, arrives at the slaughterhouse where her ex-girlfriend works. But she did not come alone: in the trunk of her car is locked a man who's turning into an animal...",0.6,/fVEImKVifgUCCGfUHDPimreGRWv.jpg,2023-02-25,Bond,False,0,0
False,,[],1099391,en,"Abattoir, U.S.A!",A survey of the interior of an empty slaughterhouse.,0.6,/dXlZCUHOIZEDnDS2T6wPhAwalRs.jpg,2023-02-25,"Abattoir, U.S.A!",False,0,0
False,,[],1095923,de,Dr Zoch kütt,,0.6,,2023-02-25,Dr Zoch kütt,False,0,0
False,,[],1093806,en,Five Legged & Blind,"Five Legged and Blind is an experimental short film focusing on textures, light, and movement. Its subject is an alien creature, examined through a variety of close-up shots, which only serve to further exaggerate the animal’s odd anatomy.",0.6,/nhpyszcgIVvDT40q9pQF6xETeRK.jpg,2023-02-25,Five Legged & Blind,False,0,0
False,,[],1093494,en,Achille in Sciro - CORSELLI,"Thetis, mother of Achilles, disguises her son as a woman to hide him in the court of King Lycomedes of Scyros and prevent him being sent off to the Trojan War. The plan begins to come apart when Achilles, incapable of subduing his virility, falls in love with Princess Deidamia.  Disguise and transvestism have been an essential part of opera plots from the Venetian origins of the genre. In line with this tradition, the story of Achilles on the Island of Scyros inspired more than 30 compositions for voice based on Metastasio’s libretto of 1737. The Italian composer Francesco Corselli was a key figure in Spanish opera of the 18th century. As Kapellmeister of the Royal Chapel of Madrid for nearly 30 years, he was the principal supplier of opera to the Spanish court. Some of these were under the artistic direction of the famous castrato Farinelli.",0.6,/rFBv19aox4SJpfcuTwuPPJls8tm.jpg,2023-02-25,Achille in Sciro - CORSELLI,False,0,0
False,/9U3cm5iElbTae7OWJQwiirHeCyA.jpg,[],1092984,en,"Nitty Gritty Dirt Band: The Hits, the History & Dirt Does Dylan","Join the band that embodies “Americana” for a concert with songs by Bob Dylan and from the groundbreaking album Will the Circle Be Unbroken, a multi-artist, multi-generational, three-disc 1972 masterpiece. Recorded in September 2022 at the legendary Ryman Auditorium in Nashville, it’s a night of hits, history and Dylan.",0.6,/aP0bziCPBTLhKHHSWgJcZlMjyaQ.jpg,2023-02-25,"Nitty Gritty Dirt Band: The Hits, the History & Dirt Does Dylan",False,0,0
False,,"[18, 27]",1092549,en,Nostalgia,"Before moving to college, a young person reflects on their childhood memories realizing they are vastly different than they remembered.",0.6,/aR9MCxeeLmZJw5btHrjaF3Lr54N.jpg,2023-02-25,Nostalgia,False,0,0
False,,[18],1092405,fr,Pourquoi tu danses pas Princesse?,A young woman with feminist ideals finds herself disturbed by her pent-up desires and impulses for a misogynistic man.,0.6,/hki6yfbVBDscNMZca3eCX85agp4.jpg,2023-02-25,Why Don't You Dance Princess?,False,0,0
False,/mujqMYs4KPtAyY1FB2kyEbaXG0r.jpg,[],1092400,en,Wagner vs. Vrenozi: Fight Night,"Wagner vs. Vrenozi took place Saturday, February 25, 2023 with 9 fights at CAA Centre in Brampton, Ontario, Canada .",0.6,/eWhpiqD3ImCLl6P7uOYBeQMS4US.jpg,2023-02-25,Wagner vs. Vrenozi: Fight Night,True,0,0
False,/cKIJ0KFfvs4sDPU4JoeDkOqh1rZ.jpg,[28],1092215,en,Micro Wrestling 1: The Rivalry,"LIVE FROM THE MICROTORIUM: It's brother against brother battling for GOAT status as Lil' Show & Baby Jesus wrestle for the Undisputed MWF Title in Pigeon Forge, TN -- along with five more incredible Micro Matches between the tourist town entertainers of Micro Too and the road warriors of Micro One.  Hot Rod vs. Zach Presley  Disco Dom vs. Micro Tiger  Syko vs. Pinky (intergender match)  Flyin' Ryan vs. Jamaican Joe  and an 11-man MICRO RUMBLE!  Witness 97 minutes of non-stop Micro Action. Witness history. Hosted by Ivar The Micro and Jack Darrell. Backstage Reporter: Wendi Furguson.",0.629,/rF4J3IjRO2yCjGLsVGlTUzShGCn.jpg,2023-02-25,Micro Wrestling 1: The Rivalry,True,0,0
False,,"[99, 36]",1092155,en,66: Reis do Interior,"A documentary about the greatest soccer team to ever play in Comercial FC, accompanied by many testimonials of sport journalists, and ex-soccer players, besides a lot of previously lost historical footages. A movie made by fans, for fans",0.6,/jTdt5sZCK2bJ7FXmbQFx3QWCIRj.jpg,2023-02-25,66: Reis do Interior,False,0,0
False,,[99],1092127,fr,Stadtratten - Unbekannte Parallelwelt,,0.876,/x2sx6auEbLeSlf8Z24tctMT5g9v.jpg,2023-02-25,Stadtratten - Unbekannte Parallelwelt,False,0,0
False,,[],1092026,en,UAE Warriors 36,"UAE Warriors 36 took place Saturday, February 25, 2023 with 11 fights at Etihad Arena in Yas Island, Abu Dhabi.",0.6,/sligJ5qwSFTUmgJ5HM8qmVsPmNg.jpg,2023-02-25,UAE Warriors 36,True,0,0
False,/v6tMdlXyUmaazh4frXnPHVlSZo.jpg,[99],1091693,fr,The Voice : l'envers du décor,,0.6,/oiJrebvcsALZMzInItBF8FovQpd.jpg,2023-02-25,The Voice : l'envers du décor,False,0,0
False,,[],1091643,en,Aftertaste,Documentary about wine farm labour relations in the Western Cape of South Africa. Part of the honors thesis of Ceridwen Dovey,0.6,,2023-02-25,Aftertaste,False,0,0
False,/6qkMSvk7IPtNVlV5qtUZZQPxNLP.jpg,[28],1091544,en,Bellator 291: Amosov vs. Storley 2,Yaroslav Amosov vs. Logan Storley (Welterweight)  Pedro Carvalho vs. Jeremy Kennedy (Featherweight)  Peter Queally vs. Bryce Logan (Lightweight)  Sinead Kavanagh vs. Janay Harding (Featherweight)  Ciarán Clarke vs. Leonardos Sinis (Catchweight 149 lbs),0.851,/zAg4O0yPJpJnhFs5CCACRO2LtZA.jpg,2023-02-25,Bellator 291: Amosov vs. Storley 2,True,0,0
False,/z1qqPgaWpheOTiCwMLznBzi1oeu.jpg,[99],1091503,uk,РІК,"A documentary film-project by Dmytro Komarov.  He was the first journalist to witness and film the horrors of the just-liberated towns of Bucha, Irpin and Hostomel. He saw the first emotions of people immediately after the de-occupation of Kyiv region, Kharkiv region, and Kherson region. The documentary  is the author's view of the war from angles that you won't see in the news. Unique, rare, exclusive comments from those whose hands and minds are shaping our future victory. The main heroes of documentary are both ordinary Ukrainians who heroically show their strength and power every day for a year and high-ranking officials such as Minister of Defense of Ukraine Oleksiy Reznikov, Chief of the General Staff of the Armed Forces of Ukraine Kyrylo Budanov, Major General Oleksandr Syrskyi, Commander of the Air Force of the Armed Forces of Ukraine Lieutenant General Mykola Oleshchuk. Initially, ""Year"" was a series of journalistic reports, later they were edited into a two-part film.",1.046,/v8LFKIj1PprAGn0keDMK8fg35lC.jpg,2023-02-25,YEAR,False,9.3,3
False,,"[35, 99]",1091141,en,Who Killed Jerry McBobbin?,"After the filming of ""Remembering Jerry McBobbin"", Wallace Gromit investigates the true cause of Jerry's death.",0.6,/q3UYGRznk0ul192W2mouVAZxXHZ.jpg,2023-02-25,Who Killed Jerry McBobbin?,False,10,1
False,,"[80, 10770]",1091040,de,Spurlos in Athen,,0.658,/j1msYWDZ47Qp8PPWvOE8dcEiGHG.jpg,2023-02-25,Spurlos in Athen,False,5.5,2
False,,[99],1090105,en,Teneta,"The Lemkin Center for Documenting Russian Crimes in Ukraine try to reach witnesses and victims of crimes committed by Russian soldiers. Despite the enormity of the tragedy, there is still hope that after the end of this war it will be possible to punish the perpetrators.",0.6,,2023-02-25,Teneta,False,0,0
False,/qmHWQYXJWPlYwm3S5l2i4Q3vOIL.jpg,[28],1088349,en,UFC Fight Night 220: Muniz vs. Allen,Andre Muniz vs. Brendan Allen (Middleweight)  Augusto Sakai vs. Don'Tale Mayes (Heavyweight)  Tatiana Suarez vs. Montana De La Rosa (Flyweight)  Mike Malott vs. Yohan Lainesse (Welterweight),3.241,/79v9bzELNf9TQ5KZR4IFhH7JMUL.jpg,2023-02-25,UFC Fight Night 220: Muniz vs. Allen,True,0,0
False,/LsFUhrbMt1Gmxx4QH0cAKeG8lQ.jpg,"[10749, 27]",1087169,en,Under a Juniper Tree,"A young woman named Dara falls in love with a woman named Juniper in her dreams, unaware of her true intentions.",0.835,/1hRATZf5fnuF70F2FkgKgnvsL3Q.jpg,2023-02-25,Under a Juniper Tree,False,0,0
False,,[99],1086358,fr,Marie-Mai Immuable,,0.6,/ejsynNrkgR7ed2UxpFxa0EJAXQ1.jpg,2023-02-25,Marie-Mai Immuable,False,0,0
False,,[16],1084078,nl,Bench,An encounter with a stranger while trying to leave a bench triggers an anxiety attack.,0.6,,2023-02-25,Bench,False,0,0
False,,[18],1084005,de,Schweigen,"Conflict - without dialogue  An old priest of a small church in Düsseldorf lives a quiet life, which spirals out of control after a soul-shaking encounter with a murderer and god.",0.6,/c2Gb5WPTXKalbGVeBd9tPTjCI3n.jpg,2023-02-25,Schweigen,False,0,0
False,/nXaLUHmXHTB6na4bP8yM9MhOivl.jpg,[],1083480,fr,Les crottés,,0.6,/8lY6HbISocLQat6z3AzKx9BM2v6.jpg,2023-02-25,Les crottés,False,0,0
False,,[],1083149,en,Augustā,,0.6,,2023-02-25,Augustā,False,0,0
False,/itZqbpzxgSCIynsREWFajyUJPkl.jpg,"[99, 10770]",1082299,pt,Castelo Rá-Tim-Bum: Reencontro,"Almost 30 years since ""Castelo Rá-Tim-Bum"" premiered, the cast and crew of the famous children's program from the 90s reunite to talk about the backstage and the aftermath of one of the greatest achievements in Brazilian television history.",1.428,/eHnGwA8V0QDtjicbGkdLw2Af1Vq.jpg,2023-02-25,Castelo Rá-Tim-Bum: Reencontro,False,8.6,5
False,/n89rvcA8NyzM7fK1J3bp6Am2Qhv.jpg,[10402],1081789,en,The Weeknd: Live at SoFi Stadium,"Filmed at LA’s SoFi Stadium, The Weeknd brings down the house – and your living room – in this epic concert event.",11.204,/hWr5LdDIAKxslXBv7kQy8ao0Zm3.jpg,2023-02-25,The Weeknd: Live at SoFi Stadium,False,7.1,10
False,/2mwOWSSSVW6ve2o4mZEGiEl34oT.jpg,[28],1081748,en,Floyd Mayweather Jr. vs. Aaron Chalmers,Floyd Mayweather will finally fight in the UK when he faces Geordie Shore star Aaron Chalmers in an exhibition bout at the O2 Arena in London.,0.6,/tpl5Hp4DjXKiEpMC0cMCyHrQ1JY.jpg,2023-02-25,Floyd Mayweather Jr. vs. Aaron Chalmers,True,0,0
False,,[],1080730,en,KSW 79,"KSW 79 was a mixed martial arts event that took place on Saturday, February 25, 2023 at the Home Credit Arena in Liberec, Czech Republic.",0.6,,2023-02-25,KSW 79,False,0,0
False,/vpvt0hPi4ENiF7vWlIolpIZhbbO.jpg,[28],1079438,en,Subriel Matias vs. Jeremias Ponce,Top super lightweight contenders will square off as popular knockout artist Subriel Matías meets undefeated Argentinian Jeremías Ponce for the vacant IBF Super Lightweight World Championship.,1.085,/i6oa8peV5FbAEvHgJ8bv2TaoE8D.jpg,2023-02-25,Subriel Matias vs. Jeremias Ponce,True,0,0
False,/5SRIPYQPr7IxCk9OCDeqEX4i3GV.jpg,"[99, 36]",1079043,fr,Une nouvelle histoire du peuplement des Amériques,,1.469,/vwlv2r5mCA81hcZJ0zyMlH2arFt.jpg,2023-02-25,Une nouvelle histoire du peuplement des Amériques,False,9,1
False,/1xs8MRcgfUPN5U9clwfTp0Q7ozb.jpg,[],1078337,ru,ACA 152: Bukuev vs. Gadzhiev,"ACA 152: Bukuev vs. Gadzhiev was a mixed martial arts event that took place on Saturday, February 25, 2023 at the Coliseum in Grozny, Chechnya, Russia.",0.6,/6JoFtqLeVEQQotSxTZt6FusSGTV.jpg,2023-02-25,ACA 152: Bukuev vs. Gadzhiev,False,0,0
False,/v6fWvEnanzRKgnf9UbiHyeXA3eb.jpg,"[10770, 18]",1075327,en,12 Desperate Hours,It centers on Val who finds herself and her young children held hostage by Denny when he forces his way into her house after committing murder that day.,4.28,/jM3BRVkacn1ZvsIJGqBDGDtyelB.jpg,2023-02-25,12 Desperate Hours,False,7,4
False,,"[27, 35]",1075285,en,Interview,"When an unemployed young man is interviewed for a job at a mysterious company, things begin to get strange for him and his fellow candidates as they try to escape the terror within.",0.618,/1T65mN7euBWJKykLNpQciCXkzT7.jpg,2023-02-25,Interview,False,2,1
False,/8IWqwZ9hxL0B56gwZ18WNR6nV22.jpg,[99],1074986,en,Aitamaako'tamisskapi Natosi: Before the Sun,An intimate and thrilling portrait of a young Siksika woman and the deep bonds between her father and family in the golden plains of Blackfoot Territory as she prepares for one of the most dangerous horse races in the world… bareback.,2.31,/kO6gkO6qea8qzBh5XmSsd4cDhyB.jpg,2023-02-25,Aitamaako'tamisskapi Natosi: Before the Sun,False,0,0
False,/An5fFCrggcYXN2taE5563OO3jZV.jpg,"[18, 28, 14]",1070434,ja,少女☆歌劇 レヴュースタァライト ―The LIVE― #4 Climax,"Shōjo☆Kageki Revue Starlight -The LIVE- #4 Climax (少女☆歌劇 レヴュースタァライト -The LIVE- #4 Climax) is an upcoming stage play that will be presented at the Tokyo Tatemono Brillia HALL from February 25 to 28, 2023. The play is written by Kaori Miura and directed by Akiko Kodama.",0.854,/6D4JjUV0TS5e9XCXneviCIr3ReV.jpg,2023-02-25,Revue Starlight ―The LIVE― #4 Climax,False,0,0
False,/tS2Y5YE0RNkxACHw4klQlvNUJWI.jpg,"[10770, 35, 10749, 14]",1068827,en,Made for Each Other,A sculptor uses magic to mold her ideal man into reality but begins to fall for her human friend and embraces the flaws that make love perfectly imperfect.,4.168,/ifvWdm0KaIg477qTCZrdJrxyZ1E.jpg,2023-02-25,Made for Each Other,False,6.6,9
False,/taoDQllf9k0PSdNn84F0QM110qI.jpg,[16],1066075,de,Disney Channel Mitmachkino,,0.6,/y01Qvr62t13ZLO15EPbyn8mOc8U.jpg,2023-02-25,Disney Channel Mitmachkino,False,2,1
False,,"[18, 878]",1062226,en,Cade: The Tortured Crossing,The sequel to Neil Breen's acclaimed film 'Twisted Pair.',0.604,/xRKSeVRRNP9zFi7wmCe3QOEqIZa.jpg,2023-02-25,Cade: The Tortured Crossing,False,0,0
