adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",2235.948,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.7,7956
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",274.488,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-24,Top Gun: Maverick,False,8.3,6791
False,/hT9ZUwLN5tB2O7miBu1oIMJFqJT.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",262.583,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,2022-06-01,Jurassic World Dominion,False,6.9,4800
False,/iKUwhA4DUxMcNKu5lLSbDFwwilk.jpg,"[14, 28, 12]",453395,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",243.528,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,2022-05-04,Doctor Strange in the Multiverse of Madness,False,7.4,7404
False,/uMSxXLfH7v30gRNBqsQaSP3yqX5.jpg,"[16, 35, 10751]",438148,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",204.216,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,2022-06-29,Minions: The Rise of Gru,False,7.4,2814
False,/xDMIl84Qo5Tsu62c9DGWhmPI67A.jpg,"[28, 12, 878]",505642,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",693.787,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,2022-11-09,Black Panther: Wakanda Forever,False,7.3,4784
False,/b0PlSFdDwbyK0cf5RxwDpaOJQvQ.jpg,"[80, 9648, 53]",414906,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",201.47,/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01,The Batman,False,7.7,7918
False,/jsoz1HlxczSuTx0mDl2h0lxy36l.jpg,"[14, 28, 35]",616037,en,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",297.138,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,2022-07-06,Thor: Love and Thunder,False,6.6,5927
False,/mMA2YNddowV8MZtxpbn0a7Yilum.jpg,"[10752, 36, 28, 18]",928123,zh,长津湖之水门桥,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the advancing Chinese.",91.005,/4W58wirZhbzcw2lNzRS2ErKnOGS.jpg,2022-02-01,The Battle at Lake Changjin: Water Gate Bridge,False,6.9,45
False,/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,"[16, 10751, 14, 12, 35]",315162,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",1126.688,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,Puss in Boots: The Last Wish,False,8.3,5498
False,/g9aQu5QADrJcDGm3KBKGYmSJ6Ki.jpg,"[878, 35]",801803,zh,独行月球,"Working as a maintenance crew member on the moon, Duguyue is left behind after the evacuation mission forgets about him. A meteorite then destroys planet Earth, leaving him as the only man left alive in existence.",6.458,/2MipMSfBfM5vyNRdZkc4gBQfpdc.jpg,2022-07-29,Moon Man,False,7.1,45
False,/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,"[14, 12, 10751]",338953,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",123.384,/jrgifaYeUtTnaH7NF5Drkgjg2MB.jpg,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,False,6.8,3530
False,/yEQqrW61rwNuVRHTjgHOAU4dXNE.jpg,"[28, 12, 10751, 35]",675353,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",273.206,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022-04-08,Sonic the Hedgehog 2,False,7.6,3905
False,/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg,"[28, 12]",335787,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",168.814,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,False,7,4671
False,/bQXAqRx2Fgc46uCVWgoPz5L5Dtr.jpg,"[28, 12, 878, 14]",436270,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",590.123,/pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg,2022-10-19,Black Adam,False,7.1,4873
False,/nY09lw5kPyXRqKHkrqddkcZGM5r.jpg,"[28, 35]",923192,zh,这个杀手不太冷静,"Wei Chenggong, a working actor with big dreams, finally appears to get his big break when actress Milan invites him to play the lead role of ""Killer Karl"" in a new play. Little does Wei Chenggong know, he has fallen into a perilous conspiracy where all the villains are real, and only through his acting skills and good deal of luck will he be able to make it out alive.",4.51,/yN2VMJrgyklapBOn2EXmH8DQKck.jpg,2022-02-01,Too Cool to Kill,False,6,21
False,/ceYZCBfwbBwSpGJ6PapNVw5jqLG.jpg,"[16, 18, 12, 14]",916224,ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",196.752,/vIeu8WysZrTSFb2uhPViKjX9EcC.jpg,2022-11-11,Suzume,False,7.9,357
False,/rLo9T9jEg67UZPq3midjLnTUYYi.jpg,"[18, 10402, 36]",614934,en,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",58.119,/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,2022-06-22,Elvis,False,7.6,2566
False,/9USfR9Ty910a82T2ObWduhsx1DY.jpg,"[10751, 18]",945664,zh,人生大事,"Having been released after serving his sentence, a funeral director accidentally crosses paths with a girl which brings about an unexpected change in his attitude towards life.",3.342,/xHTGLYpZKfwGJ0lM2NEAmb6DdYi.jpg,2022-06-24,Lighting Up the Stars,False,7.1,18
False,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,"[16, 28, 12, 80, 35, 10751]",629542,en,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",95.602,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,2022-03-17,The Bad Guys,False,7.7,1507
False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",156.303,/tVxDe01Zy3kZqaZRNiXFGDICdZk.jpg,2022-07-03,Bullet Train,False,7.5,4158
False,/d3qPgLgoQLnXhKxofsL0r6uqkXZ.jpg,"[18, 10752]",1022145,zh,万里归途,"Two members of the Chinese Ministry of Foreign Affairs are tasked with the evacuation of Chinese citizens when war breaks out in Numia, North Africa.",3.846,/AcacHtZ4LzZvL0Wz6CzvJrXkRqT.jpg,2022-09-30,Home Coming,False,6.9,14
False,/nW5fUbldp1DYf2uQ3zJTUdachOu.jpg,"[16, 28, 12, 10751, 878]",718789,en,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,116.961,/ox4goZd956BxqJH6iLwhWPL9ct4.jpg,2022-06-15,Lightyear,False,7.1,2829
False,/kMZIMqEXO5MFd5Y1Ha2jZZF4pvF.jpg,"[27, 9648, 53]",882598,en,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",192.315,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,Smile,False,6.8,1997
False,/p9kE33Pjykt5UdTY0Bo4BRqKevw.jpg,"[18, 10751, 35]",803266,zh,奇迹,"20-year-old Jing Hao came to Shenzhen to live with his young sister alone. The siblings live a warm yet straitened life. In an effort to pay for his sister's expensive surgery, Jing Hao gets an opportunity by chance, thinking that a better life is coming, but unexpectedly encounters a serious setback. Under the pressure of both time and money, Jing Hao, who has no way out, decides to take a desperate gamble. Can this ignite the spark of hope for his troubled ordinary life?",6.43,/tQnIsgXkAWH4iLrY79GArjCzMDq.jpg,2022-02-01,Nice View,False,6.7,17
False,/mzFlwK2WN5KGCgEc4ExJmooJy97.jpg,"[16, 28, 10751, 35, 878]",539681,en,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",128.884,/r7XifzvtezNt31ypvsmb6Oqxw49.jpg,2022-07-27,DC League of Super-Pets,False,7.4,1220
False,/1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg,"[28, 12, 35]",752623,en,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",130.317,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,2022-03-24,The Lost City,False,6.6,2736
False,/dlrWhn0G3AtxYUx2D9P2bmzcsvF.jpg,"[878, 27, 35]",536554,en,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",432.665,/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,2022-12-28,M3GAN,False,7.4,2581
False,/5N8LOeRzt7LcZIhPbNVaCsVOPdT.jpg,"[27, 9648, 878]",762504,en,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",74.42,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,2022-07-20,Nope,False,6.9,2896
False,/jzWT0zd8U77fqWg5WgUfYaMzSFz.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",124.227,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,False,6.2,3428
False,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,"[27, 53]",756999,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",116.607,/lr11mCT85T1JanlgjMuhs9nMht4.jpg,2022-06-22,The Black Phone,False,7.8,3842
False,/n4elrbXCYyhBGHuw3YrUHbwmQBo.jpg,"[10749, 35]",800939,en,Ticket to Paradise,A divorced couple teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,37.398,/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,2022-09-08,Ticket to Paradise,False,6.7,694
False,/d3l7kgFJyLTTQSrR4ysCk5yeVyW.jpg,"[28, 18]",579974,te,రౌద్రం రణం రుధిరం,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,120.473,/nEufeZlyAOLqO2brrs0yeF1lgXO.jpg,2022-03-24,RRR,False,7.8,928
False,/A3m5GJu5kzAKK2wkGlzErlCCElT.jpg,"[16, 12, 28, 14]",900667,ja,ONE PIECE FILM RED,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",75.217,/ogDXuVkO92GcETZfSofXXemw7gb.jpg,2022-08-06,One Piece Film Red,False,7.5,500
False,/7QLO2823hLwYaWz20Qhq5zIwqNk.jpg,"[16, 10751, 878]",931404,zh,熊出没·重返地球,"When an unknown object from space lands on Earth, Bramble gains new abilities and an extraterrestrial sidekick.",8.178,/9tOF6yTtzFP2p7q4GB1lSEMrfIq.jpg,2022-02-01,Boonie Bears: Back to Earth,False,6.3,9
False,/zjpYDQlhvrAaohKRShu522sKJ87.jpg,"[16, 35, 18]",783675,ja,THE FIRST SLAM DUNK,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.",50.82,/kmYuPvMz927oAqU7MUxhCeXsLjI.jpg,2022-12-03,The First Slam Dunk,False,8.1,69
False,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"[27, 9648, 53]",646385,en,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",212.887,/nD4M4Bx457ryLuKYpxFwQ2IBJ5w.jpg,2022-01-12,Scream,False,6.7,2408
False,/ss0Os3uWJfQAENILHZUdX8Tt1OC.jpg,"[28, 12, 878]",545611,en,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",91.836,/w3LxiVYdWWRvEVdn5RYq6jIqkb1.jpg,2022-03-24,Everything Everywhere All at Once,False,7.8,4609
False,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,"[9648, 18, 80, 53, 28, 12]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,52.223,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022-02-09,Death on the Nile,False,6.5,2765
False,/4js6A53tpvUbCEcUsKwuetRnVGb.jpg,"[9648, 18, 53]",682507,en,Where the Crawdads Sing,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",38.532,/n1el846gLDXfhOvrRCsyvaAOQWv.jpg,2022-07-15,Where the Crawdads Sing,False,7.6,1070
False,/v2LilmCylr3bL9TCZSj6syjowZh.jpg,"[35, 18]",937278,en,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",246.366,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,2022-12-28,A Man Called Otto,False,7.9,1178
False,/aTovumsNlDjof7YVoU5nW2RHaYn.jpg,"[27, 53]",616820,en,Halloween Ends,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",83.515,/4TWCHSziUs6vhpUYVAjcIUXSWwv.jpg,2022-10-12,Halloween Ends,False,6.3,1278
False,/eIeCUHk8q7smdd2KAiPBmceN7QS.jpg,"[35, 10751, 10402]",830784,en,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",165.883,/irIS5Tn3TXjNi1R9BpWvGAN4CZ1.jpg,2022-10-07,"Lyle, Lyle, Crocodile",False,7.4,411
False,/8ybdSPM1AutUK48gmMPOfu8TcyB.jpg,"[18, 28, 878]",518896,zh,明日戰記,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",83.676,/2l9LbxBSkJseoxYcIJjclnmxyq.jpg,2022-08-05,Warriors of Future,False,7.3,298
False,/eGyvNUw7Kess2QfgtqZjAHC7DqW.jpg,"[28, 80, 12, 53]",619803,ko,범죄도시 2,"The 'Beast Cop' Ma Seok-do heads to a foreign country to extradite a suspect, but soon after his arrival, he discovers additional murder cases and hears about a vicious killer who has been committing crimes against tourists for several years.",49.794,/aTogcymFfYXYb2sx950ntIpgOJe.jpg,2022-05-18,The Roundup,False,7.2,151
False,/xTsERrOCW15OIYl5aPX7Jbj38wu.jpg,"[28, 18, 36]",724495,en,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",204.702,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,2022-09-16,The Woman King,False,7.8,1452
False,/nsV5Mfi9FAV4w8eDsdr7uqVswOk.jpg,"[28, 80, 18]",587412,kn,ಕೆ.ಜಿ.ಎಫ್: Chapter 2,"The blood-soaked land of Kolar Gold Fields (KGF) has a new overlord now - Rocky, whose name strikes fear in the heart of his foes. His allies look up to Rocky as their Savior, the government sees him as a threat to law and order; enemies are clamoring for revenge and conspiring for his downfall. Bloodier battles and darker days await as Rocky continues on his quest for unchallenged supremacy.",18.891,/7qrViIiYfE79RYEYYaPt9eX3QE1.jpg,2022-04-14,K.G.F: Chapter 2,False,7.6,102
False,/zTRdaRpxjcib6lHYSfHg4FnsiCR.jpg,"[18, 10752]",799288,zh,狙击手,"The story of sharpshooter Zhang Taofang, a young army recruit who at age 22 sets a record during the Korean War by reportedly killing or wounding 214 American soldiers with 435 shots in just 32 days.",3.391,/2m3NvM7Skz3rcNmhJ8lU33SRJEg.jpg,2022-02-01,Snipers,False,7.2,21
False,/eLfx0XbbNzIbO16KiZfLxzeSEpX.jpg,"[53, 28]",1035490,en,Lift (The Downfall of Wade Adrian),"Lift is a film following Wade Adrian, a controlling sociopath who loses his girlfriend by being unfaithful. He does not handle the break up well and is desperate to get her back. His best friend Devon is caught in the middle of the two because he is a mutual friend. This creates more and more conflict until it boils over into a horrendous tragedy.",0.6,/koYhQXe1n7SwiJoGP55GR0CYRP3.jpg,2022-10-07,Lift (The Downfall of Wade Adrian),False,0,0
False,/nBHKT3pm5DmidZd5VS4bD5Hc2S3.jpg,"[18, 10749]",820446,en,Downton Abbey: A New Era,The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa.,24.752,/r5n4CLoIjUcnT3shWDi6MHdJ25a.jpg,2022-04-27,Downton Abbey: A New Era,False,7.2,339
False,/3ibGaDmgTdXY448ENZmtHEmhP6o.jpg,"[53, 9648, 878]",619730,en,Don't Worry Darling,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",52.099,/jOqxKIOC92BVyinYO1Fm73XY7Tc.jpg,2022-09-21,Don't Worry Darling,False,6.8,1592
False,/uR0FopHrAjDlG5q6PZB07a1JOva.jpg,"[16, 878, 28]",610150,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",127.011,/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,2022-06-11,Dragon Ball Super: Super Hero,False,7.9,2396
False,/4ilFJ38LsCsfQzwuSENXJ5r7XIb.jpg,"[10749, 28, 35, 18]",827689,zh,四海,"Wu Renyao, who is good at motorcycle stunts, meets his father Wu Renteng, whom he has not seen for many years, and embarks on a road trip to the big city along with a girl named Huan Song and her brother's motorcade.",3.408,/xyZHVBWtuBwd8TkgnOCqJIzEqbs.jpg,2022-02-01,Only Fools Rush In,False,6.3,12
False,/bji7iYidwV1DehmI8I9lMrDo8x4.jpg,"[35, 878, 10749, 18]",945778,zh,哥，你好,"Xiao Wu, who had been at odds with his father, Lao Wu, accidentally travels back in time to the 1980s. He prevents the first encounter between his parents in mainland China. In order to correct this mistake, he tries to return to the past again, to encourage his mother to chase his father. Do the parents meet and fall in love again despite Xiao Wu's intervention?",1.621,/bumiqYiXyC2vbY1yJfMpkClvj2I.jpg,2022-09-09,Give Me Five,False,5.3,4
False,/f2J8DpT5bqV0AiI9VVcfiuqKo5l.jpg,"[35, 99]",656663,en,Jackass Forever,"The Jackass crew, along with some newcomers, returns for one final round of hilarious, absurd, and dangerous stunts.",22.453,/ugIdyvtAzHWOguD91UjHKoAvfum.jpg,2022-02-01,Jackass Forever,False,6.9,610
False,/mSyQoValhBsJdq3JNGXJww2Q5yL.jpg,"[27, 53, 35]",593643,en,The Menu,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",73.587,/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,2022-11-17,The Menu,False,7.2,3096
False,/cGnaZm6EQOJESde3Vv4v53Zk4gN.jpg,"[18, 35]",626735,en,Dog,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,94.739,/zHQy4h36WwuCetKS7C3wcT1hkgA.jpg,2022-02-17,Dog,False,7.4,1200
False,/sBOenwOZGRN5nZZGw4TxwtnfrEf.jpg,"[28, 35, 80, 53]",899112,en,Violent Night,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",191.013,/1XSYOP0JjjyMz1irihvWywro82r.jpg,2022-11-30,Violent Night,False,7.5,1408
False,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,"[16, 10751, 12, 878]",877269,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",150.982,/fHMqfsYyl3lskPK2RiFRwhzwuep.jpg,2022-11-23,Strange World,False,6.5,941
False,/sIZqyUpDTx26YzDgHQx9nxOX16K.jpg,"[16, 12, 14]",844075,zh,新神榜：杨戬,"Fifteen hundred years after the war of gods, the heaven declined. Yang Jian, the God of Erlang, made a living by working as a catcher. One day, Yang Jian was ordered to hunt down a young man, his own nephew.",9.839,/tW5dFOemV4d7hxTcVI2bu4u0C9z.jpg,2022-08-19,New Gods: Yang Jian,False,6.7,18
False,/fqw8nJLPRgKRyFSDC0xBsC06NGC.jpg,"[28, 12, 14]",639933,en,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",101.563,/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg,2022-04-07,The Northman,False,7.1,3354
False,/8QpzqK3nPGxpqpKqhe6QasTGBWQ.jpg,"[878, 12, 28]",406759,en,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,134.533,/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022-02-03,Moonfall,False,6.4,2403
False,/cfrjiGQxyVJUSxa3fC6qD7t192a.jpg,"[9648, 10749, 878, 14]",804725,zh,想見你,"In 2009, 28-year-old Li Zi Wei and 17-year-old Huang Yu Xuan met each other. Two innocent and unaffected lives that could each feel marks like ones of their past and present lives. However, they could not find sufficient proof to fill up the emptiness at the bottom of their hearts.  An accident let them fall into another Mobius loop that had already happened countless times. Only then did they realize that in different times and spaces, they once had a deep, true love that had passed through countless timelines to search for each other with no regrets. But in that story, their deepest love came at the highest price.  If they could start again, would they choose to meet by chance in ordinary life or be scarred by the memories etched in their heart and bones? Or perhaps they can choose to hurt and love all over again, betting on a different ending?  based on someday or one day (2019)",5.196,/gMs9sbW0yKXu5tCfdPiVQI0xey5.jpg,2022-12-24,Someday or One Day,False,5.6,10
False,/kXElm7wt2kAXEVwJqW4cFhP43nW.jpg,"[28, 18, 53]",858485,kn,Kantara,"Shiva, a tribal vagabond lives with his mother in hamlet, stays away from the traditional Daivaradhane and Bhoota Kola legacy due to an unforgettable childhood incident. He is happy loafing around with his friends and doing petty jobs for his landlord. When Forest officer Murali enters the scene, it gives a fresh dimension to the man-vs-nature fight. Can Shiva save the forest from Murali? Or is Murali just a dummy bait cast by bigger fish?",11.699,/9fVBhpOnTXElQGyRiGM9PJfUolD.jpg,2022-09-30,Kantara,False,7.6,55
False,/oCKZAdUROqdlTcUOstqJ1gM8JQt.jpg,"[18, 35]",615777,en,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films and to sound films in the late 1920s.",112.45,/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,2022-12-22,Babylon,False,7.5,1715
False,/pr5B7Hb7711QQDirAyS5P7fKjts.jpg,"[53, 28, 27, 12, 18]",760741,en,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",159.826,/f18rGcLlawKjNC5KRh36S0mvRlY.jpg,2022-08-11,Beast,False,6.8,1096
